"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;95394;"183-1";1;100;570;1857;"P";75;TRUE;1;"NGz";540,015758915309;579,390076682316;1,07291327543125;"G2"
2;51001;"155-1";1;100;619;1723;"P";65;FALSE;1;"FGz";575,678588721739;579,390076682316;1,0064471530352;"G2"
3;60843;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz";458,883083459587;579,390076682316;1,26260936078578;"G2"
4;60844;"152-3";1;90;619;2587;"P";65;FALSE;1;"NGz";675,344553942153;743,866834962232;1,10146269873666;"G7"
5;60847;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz";458,883083459587;579,390076682316;1,26260936078578;"G2"
6;60848;"152-3";1;90;619;2587;"P";55;FALSE;1;"NGz";675,344553942153;743,866834962232;1,10146269873666;"G7"
7;69359;"66-1";1;90;620;1076;"P";68;FALSE;0;"NGz";586,148272041874;743,866834962232;1,26907622259286;"G7"
8;95295;"185-2";1;100;639;2083;"G";80;FALSE;1;"FGz";611,681058550388;743,866834962232;1,21610245170107;"G7"
9;48806;"189-2";1;100;569;1386;"P";67;FALSE;1;"FGz";484,439932431949;579,390076682316;1,19599982968725;"G2"
10;49321;"145-2";1;90;588;680;"P";98;TRUE;1;"NGz";471,035203643928;579,390076682316;1,23003561559763;"G2"
11;60758;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz";813,074506967688;1214,0693328173;1,49318337054386;"s90"
12;60760;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz";813,074506967688;1214,0693328173;1,49318337054386;"s90"
13;60761;"155-1";1;100;539;923;"P";99;FALSE;1;"Gz";458,883083459587;579,390076682316;1,26260936078578;"G2"
14;60762;"155-1";1;90;539;2663;"P";68;FALSE;1;"NGz";779,150409128143;1214,0693328173;1,55819636182419;"s90"
15;60763;"155-1";1;100;539;923;"P";100;FALSE;1;"Gz";458,883083459587;579,390076682316;1,26260936078578;"G2"
16;62963;"185-2";1;100;539;2735;"P";56;TRUE;1;"NGz";724,863943342168;724,863943342168;1;"no"
17;83859;"ER 20D-2";1;90;559;863;"P";90;FALSE;0;"NGz";593,454083531793;743,866834962232;1,25345305661273;"G7"
18;83880;"ER 20D-2";1;90;559;1970;"P";78;FALSE;0;"Gz";929,278103313689;1214,0693328173;1,30646501675664;"s90"
19;89915;"6186-1";1;80;609;2484;"G";58;TRUE;1;"NGz";697,297228863988;743,866834962232;1,06678587576508;"G7"
20;95378;"232-1";1;100;471;772;"P";75;FALSE;0;"NGz";583,375574465749;743,866834962232;1,27510795364283;"G7"
21;95395;"140-1";1;90;586;1833;"G";62;FALSE;1;"NGz";770,990963775756;1214,0693328173;1,57468685089598;"s90"
22;95479;"204-1";2;80;563;906;"P";75;FALSE;0;"NGz";628,59207652117;743,866834962232;1,18338563711943;"G7"
23;54790;"261-1";1;60;616;1280;"P";64;FALSE;0;"NGz";1164,65258515418;1214,0693328173;1,0424304623482;"s90"
24;54791;"261-1";1;60;616;1280;"P";64;FALSE;0;"NGz";1164,65258515418;1214,0693328173;1,0424304623482;"s90"
25;54792;"261-1";1;60;416;1280;"P";64;FALSE;0;"NGz";1164,65258515418;1214,0693328173;1,0424304623482;"s90"
26;54793;"261-1";1;60;516;1280;"P";64;FALSE;0;"NGz";1164,65258515418;1214,0693328173;1,0424304623482;"s90"
