"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;1004;"155-1";1;100;719;1588;"P";73;FALSE;1;"FGz";553,604514033239;772,111907732297;1,39469944366447;"s90"
2;32700;"155-1";1;100;499;1833;"P";86;FALSE;1;"FGz";594,855213023427;772,111907732297;1,29798292227774;"s90"
3;40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz";507,01594844427;542,307877597172;1,06960713812098;"G2"
4;40009;"185-2";1;100;594;1675;"P";78;FALSE;1;"FGz";530,576394593333;542,307877597172;1,02211082725011;"G2"
5;40025;"145-2";1;100;538;1680;"P";75;FALSE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
6;40085;"185-2";1;100;619;1485;"P";75;FALSE;1;"FGz";507,01594844427;542,307877597172;1,06960713812098;"G2"
7;40100;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
8;40101;"189-2";1;100;569;1486;"P";69;FALSE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
9;40104;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
10;40105;"189-2";1;100;569;1486;"P";69;FALSE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
11;40106;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
12;40126;"185-2";1;100;579;1465;"P";70;TRUE;1;"FGz";504,785618389505;542,307877597172;1,07433305910612;"G2"
13;40144;"185-2";1;100;534;1485;"P";75;TRUE;1;"FGz";507,01594844427;542,307877597172;1,06960713812098;"G2"
14;40184;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz";504,785618389505;542,307877597172;1,07433305910612;"G2"
15;40200;"189-2";1;100;594;1486;"P";70;TRUE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
16;40234;"185-2";1;100;619;1465;"P";75;TRUE;1;"GzG";504,785618389505;542,307877597172;1,07433305910612;"G2"
17;40235;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG";584,128429109496;772,111907732297;1,32181874610928;"s90"
18;40241;"Re 482-2";1;100;614;1684;"P";70;TRUE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
19;40245;"Re 482-2";1;100;614;1684;"P";70;FALSE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
20;40247;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
21;40252;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";502,440489484508;542,307877597172;1,07934748283039;"G2"
22;40260;"Re 482-2";1;100;529;1484;"P";70;TRUE;1;"Gz";502,440489484508;542,307877597172;1,07934748283039;"G2"
23;40261;"Re 482-2";1;100;529;1684;"P";70;TRUE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
24;40276;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";502,440489484508;542,307877597172;1,07934748283039;"G2"
25;40290;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";502,440489484508;542,307877597172;1,07934748283039;"G2"
26;40291;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
27;40421;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz";527,749252883399;542,307877597172;1,02758625357446;"G2"
28;40424;"4370-1";1;100;619;1490;"P";80;FALSE;1;"FGz";527,749252883399;542,307877597172;1,02758625357446;"G2"
29;40559;"151-1";1;100;559;1678;"P";75;FALSE;1;"FGz";535,373265106904;542,307877597172;1,01295285540432;"G2"
30;41051;"185-2";1;100;569;1685;"P";70;FALSE;1;"FGz";532,239092023379;542,307877597172;1,01891778662014;"G2"
31;41052;"185-2";1;100;569;1485;"P";70;TRUE;1;"FGz";507,01594844427;542,307877597172;1,06960713812098;"G2"
32;41082;"189-2";1;100;570;1466;"P";78;TRUE;1;"FGz";492,276021484621;542,307877597172;1,10163374596566;"G2"
33;41238;"4370-1";1;100;419;690;"P";109;FALSE;1;"NGz";440,26024136922;542,307877597172;1,23178935238527;"G2"
34;41600;"145-2";1;100;573;1380;"P";71;FALSE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
35;41603;"145-2";1;100;574;1680;"P";70;FALSE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
36;41665;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG";584,128429109496;772,111907732297;1,32181874610928;"s90"
37;41666;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz";504,785618389505;542,307877597172;1,07433305910612;"G2"
38;41748;"189-2";1;90;629;1886;"G";69;FALSE;1;"GzG";580,767307352983;772,111907732297;1,32946861498011;"s90"
39;41780;"185-2";1;100;669;1785;"G";86;TRUE;1;"GzG";572,485990378382;772,111907732297;1,34870009172098;"s90"
40;42006;"145-2";1;100;593;1380;"P";70;FALSE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
41;42014;"189-2";1;100;574;1486;"P";85;TRUE;1;"FGz";494,787646544336;542,307877597172;1,09604166834949;"G2"
42;42017;"145-2";1;100;593;1680;"P";70;TRUE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
43;42018;"145-2";1;100;593;1380;"P";70;TRUE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
44;42021;"145-2";1;100;593;1680;"P";70;FALSE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
45;42610;"145-2";1;100;608;1680;"P";75;TRUE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
46;42647;"152-3";1;120;649;1677;"P";82;TRUE;1;"FGz";516,109004617049;542,307877597172;1,05076228615612;"G2"
47;42674;"189-2";1;100;619;1686;"P";85;TRUE;1;"FGz";517,63658211195;542,307877597172;1,04766142181173;"G2"
48;42675;"189-3";1;100;620;1686;"P";70;TRUE;1;"GzG";520,5821423246;542,307877597172;1,0417335392558;"G2"
49;43002;"6186-1";1;100;569;1484;"G";80;TRUE;1;"GzG";535,960165102645;772,111907732297;1,44061435533073;"s90"
50;43016;"Re 482-2";1;100;594;1484;"P";75;TRUE;1;"FGz";502,440489484508;542,307877597172;1,07934748283039;"G2"
51;43017;"Re 482-2";1;100;594;1674;"P";70;TRUE;1;"FGz";523,161509529444;542,307877597172;1,03659743256905;"G2"
52;43025;"Re 482-2";1;100;619;1684;"P";67;FALSE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
53;43075;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz";525,222595878138;542,307877597172;1,03252960145492;"G2"
54;43240;"152-3";1;100;559;1387;"P";78;FALSE;1;"FGz";484,983885568665;542,307877597172;1,118197725191;"G2"
55;43248;"145-2";1;100;558;1380;"P";75;FALSE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
56;43661;"145-2";1;100;538;1680;"P";75;FALSE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
57;43663;"145-2";1;100;538;1680;"P";75;FALSE;1;"FGz";569,942699898337;772,111907732297;1,35471847936647;"s90"
58;43664;"145-2";1;100;538;1380;"P";70;FALSE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
59;43670;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz";504,785618389505;542,307877597172;1,07433305910612;"G2"
60;43681;"Re 421-1";1;100;565;1285;"P";70;TRUE;1;"FGz";488,143735897085;542,307877597172;1,11095941157689;"G2"
61;43682;"Re 421-1";1;100;565;1285;"P";70;TRUE;1;"FGz";488,143735897085;542,307877597172;1,11095941157689;"G2"
62;43700;"185-2";1;100;594;1485;"P";75;TRUE;1;"FGz";507,01594844427;542,307877597172;1,06960713812098;"G2"
63;43701;"185-2";1;100;594;1685;"P";75;TRUE;1;"FGz";532,239092023379;542,307877597172;1,01891778662014;"G2"
64;43711;"185-2";1;100;619;1685;"P";75;FALSE;1;"FGz";532,239092023379;542,307877597172;1,01891778662014;"G2"
65;43721;"145-2";1;100;688;2080;"G";80;TRUE;1;"GzG";656,062111997171;772,111907732297;1,17688842811216;"s90"
66;43762;"145-2";1;100;538;1380;"P";78;TRUE;1;"FGz";524,825985718189;542,307877597172;1,03330988242714;"G2"
67;46336;"185-2";1;100;544;685;"P";68;TRUE;1;"NGz";437,807918156907;542,307877597172;1,2386890577041;"G2"
68;46716;"140-1";1;100;426;683;"P";74;FALSE;1;"FGz";461,23992241125;542,307877597172;1,17576092451434;"G2"
69;46717;"151-1";1;100;429;1468;"P";64;FALSE;1;"FGz";505,677275202199;542,307877597172;1,07243869596538;"G2"
70;47028;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"FGz";430,505531803433;542,307877597172;1,25970013747649;"G2"
71;47039;"Re 421-1";1;100;615;1085;"P";68;FALSE;1;"FGz";470,010527499025;542,307877597172;1,15382070372519;"G2"
72;47068;"155-1";1;100;699;1123;"P";72;FALSE;1;"FGz";481,60629521262;542,307877597172;1,12603984413815;"G2"
73;47080;"189-2";1;100;719;2286;"G";65;TRUE;1;"GzG";630,586979420092;772,111907732297;1,22443363553487;"s90"
74;47398;"140-1";1;100;616;1083;"P";70;FALSE;1;"NGz";529,970664131799;542,307877597172;1,023279049767;"G2"
