"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
868;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"G";30;"1293-2";1;2349,0022691409
872;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"P";30;"1293-2";1;2343,73016029736
876;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"G";40;"1293-2";1;2332,5745001801
880;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"P";40;"1293-2";1;2327,30239133657
884;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"G";50;"1293-2";1;2332,5745001801
888;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"P";50;"1293-2";1;2327,30239133657
892;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"G";60;"1293-2";1;2332,5745001801
896;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"P";60;"1293-2";1;2327,30239133657
900;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"G";70;"1293-2";1;2332,5745001801
904;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1800;"P";70;"1293-2";1;2327,30239133657
7537;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1300;"G";30;"211-1";1;2513,53894410527
7546;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1300;"P";30;"211-1";1;2503,45957902591
7555;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"G";40;"211-1";1;2505,95284989427
7564;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"P";40;"211-1";1;2495,83380227522
7573;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"G";50;"211-1";1;2505,95284989427
7582;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"P";50;"211-1";1;2495,83380227522
7591;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"G";60;"211-1";1;2505,95284989427
7600;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"P";60;"211-1";1;2495,83380227522
7609;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"G";70;"211-1";1;2505,95284989427
7618;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"P";70;"211-1";1;2495,83380227522
7627;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"G";80;"211-1";1;2505,95284989427
7636;54;"G";80;0,994949494949495;0,934343434343434;1;0,994949494949495;0,924242424242424;1300;"P";80;"211-1";1;2495,83380227522
12467;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";30;"294-1";1;50205,8114375035
12468;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";30;"294-1";1;50211,3907275668
12469;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";30;"294-1";1;50216,6124387864
12482;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";30;"294-1";1;50200,4542946463
12483;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";30;"294-1";1;50206,0335847096
12484;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";30;"294-1";1;50211,2552959293
12497;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";40;"294-1";1;50205,8114375035
12498;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";40;"294-1";1;50211,3907275668
12499;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";40;"294-1";1;50216,6124387864
12512;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";40;"294-1";1;50200,4542946463
12513;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";40;"294-1";1;50206,0335847096
12514;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";40;"294-1";1;50211,2552959293
12527;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";50;"294-1";1;50205,8114375035
12528;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";50;"294-1";1;50211,3907275668
12529;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";50;"294-1";1;50216,6124387864
12542;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";50;"294-1";1;50200,4542946463
12543;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";50;"294-1";1;50206,0335847096
12544;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";50;"294-1";1;50211,2552959293
12557;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";60;"294-1";1;50205,8114375035
12558;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";60;"294-1";1;50211,3907275668
12559;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";60;"294-1";1;50216,6124387864
12572;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";60;"294-1";1;50200,4542946463
12573;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";60;"294-1";1;50206,0335847096
12574;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";60;"294-1";1;50211,2552959293
12587;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";70;"294-1";1;50205,8114375035
12588;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";70;"294-1";1;50211,3907275668
12589;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";70;"294-1";1;50216,6124387864
12602;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";70;"294-1";1;50200,4542946463
12603;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";70;"294-1";1;50206,0335847096
12604;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";70;"294-1";1;50211,2552959293
12617;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"G";80;"294-1";1;50205,8114375035
12618;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";80;"294-1";1;50211,3907275668
12619;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"G";80;"294-1";1;50216,6124387864
12632;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1700;"P";80;"294-1";1;50200,4542946463
12633;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"P";80;"294-1";1;50206,0335847096
12634;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1900;"P";80;"294-1";1;50211,2552959293
12636;54;"G";80;0,97979797979798;0,934343434343434;1;0,994949494949495;0,909090909090909;1700;"G";30;"294-2";1;2577,09725260429
12637;54;"G";80;1;0,934343434343434;1;0,994949494949495;0,929292929292929;1800;"G";30;"294-2";1;2776,37830340486
