"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;48290;"185-2";1;90;539;2085;"G";58;TRUE;1;"GzG";617,798768373139;630,763847061028;1,02098592511285;"G9"
2;48901;"185-2";1;100;539;885;"P";70;FALSE;1;"FGz";450,604051688854;630,763847061028;1,39981840974785;"G9"
3;41482;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"NGz";430,505531803433;630,763847061028;1,4651701324689;"G9"
4;47292;"185-2";1;90;539;2085;"G";61;FALSE;1;"GzG";617,798768373139;630,763847061028;1,02098592511285;"G9"
5;49015;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz";549,393913430998;630,763847061028;1,14810854587352;"G9"
6;49017;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz";549,393913430998;630,763847061028;1,14810854587352;"G9"
7;49208;"185-2";1;90;699;1885;"G";60;TRUE;1;"NGz";591,793427436767;630,763847061028;1,06585138972066;"G9"
8;49214;"185-2";1;90;704;1885;"G";66;FALSE;1;"NGz";591,793427436767;630,763847061028;1,06585138972066;"G9"
9;49227;"185-2";1;90;719;1885;"G";65;TRUE;1;"NGz";591,793427436767;630,763847061028;1,06585138972066;"G9"
10;49229;"185-2";1;90;719;1885;"G";65;TRUE;1;"NGz";591,793427436767;630,763847061028;1,06585138972066;"G9"
11;55810;"294-1";1;80;364;1329;"P";52;FALSE;0;"NGz";1445,63138382915;1445,63138382915;1;"no"
12;55816;"294-3";1;80;664;1280;"P";42;FALSE;0;"NGz";1178,13520494941;1468,67315441507;1,24660832495718;"s90"
13;55817;"294-3";1;80;544;1280;"P";40;FALSE;0;"NGz";1178,13520494941;1178,13520494941;1;"no"
14;55818;"294-3";1;80;254;1080;"P";42;FALSE;0;"NGz";1013,06047353657;1468,67315441507;1,44973887816191;"s90"
15;55819;"294-3";1;80;184;925;"P";46;FALSE;0;"NGz";914,998027731378;1468,67315441507;1,60511073237661;"s90"
16;55820;"294-3";1;80;184;330;"P";50;FALSE;0;"NGz";568,041905915643;671,011261966804;1,18127070376116;"G1"
17;75794;"G1206-3";1;100;515;1087;"G";47;FALSE;0;"NGz";825,543483855537;1468,67315441507;1,77903791034232;"s90"
18;75795;"G1000-1";1;100;514;1080;"G";47;FALSE;0;"NGz";1005,26791870854;1468,67315441507;1,46097684714922;"s90"
19;83854;"G1000-1";1;100;314;580;"P";100;FALSE;0;"NGz";692,859144144398;1468,67315441507;2,11972832692959;"s90"
20;89647;"185-2";1;100;319;1705;"P";63;TRUE;1;"NGz";533,436011749796;630,763847061028;1,18245456468523;"G9"
