"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;19;"185-2";1;100;399;685;"P";70;TRUE;1;"NGz";436,889953946585;553,979947127541;1,26800797803484;"G7"
2;48987;"185-2";2;90;398;1880;"P";70;TRUE;1;"NGz";481,591235936846;553,979947127541;1,1503115210348;"G7"
3;60767;"185-2";1;100;439;685;"P";110;TRUE;1;"FGz";436,889953946585;553,979947127541;1,26800797803484;"G7"
4;60770;"155-1";1;90;439;2123;"P";56;TRUE;1;"Gz";566,057455200196;683,697100033551;1,2078227991746;"s90"
5;62058;"185-2";1;90;419;1885;"P";70;TRUE;1;"NGz";537,631905914094;553,979947127541;1,03040749820391;"G7"
6;62950;"185-2";1;100;419;685;"P";70;FALSE;1;"NGz";436,889953946585;553,979947127541;1,26800797803484;"G7"
7;63349;"143-6";1;100;467;882;"P";70;TRUE;1;"NGz";480,705912112479;553,979947127541;1,15243006829905;"G7"
8;69322;"185-2";1;90;609;2435;"P";62;TRUE;1;"NGz";577,298397795873;683,697100033551;1,18430451676968;"s90"
9;69412;"185-2";1;90;609;985;"P";88;TRUE;1;"FGz";484,035745960796;553,979947127541;1,14450214008039;"G7"
10;79402;"185-2";1;90;489;2135;"P";56;TRUE;1;"NGz";554,840746999737;683,697100033551;1,23224024863097;"s90"
11;83763;"Re 421-1";1;100;395;735;"P";68;TRUE;1;"NGz";443,682572599796;553,979947127541;1,24859523753986;"G7"
12;88846;"185CL1-1";1;90;419;2084;"P";56;TRUE;1;"FGz";551,08455809009;553,979947127541;1,00525398324984;"G7"
13;88847;"185CL1-1";1;100;609;1084;"P";70;TRUE;1;"FGz";461,101901874597;553,979947127541;1,20142628966689;"G7"
14;91244;"185-2";1;100;419;685;"P";75;TRUE;1;"NGz";436,889953946585;553,979947127541;1,26800797803484;"G7"
15;44356;"145-2";1;120;634;1880;"G";78;FALSE;1;"NGz";574,867751880662;683,697100033551;1,18931197270478;"s90"
16;45500;"155-1";1;100;649;1923;"G";65;FALSE;1;"GzG";576,123861182275;683,697100033551;1,18671894378845;"s90"
17;45502;"155-1";1;100;649;1923;"G";65;FALSE;1;"GzG";576,123861182275;683,697100033551;1,18671894378845;"s90"
18;45503;"155-1";1;100;634;1933;"P";65;FALSE;1;"Gz";540,518006521963;683,697100033551;1,264892365812;"s90"
19;45556;"155-1";1;100;569;1123;"P";65;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G7"
20;45559;"155-1";1;100;579;2403;"G";65;FALSE;1;"FGz";630,148606110299;683,697100033551;1,08497756466334;"s90"
21;48321;"145-2";1;100;634;1880;"G";78;TRUE;1;"FGz";574,867751880662;683,697100033551;1,18931197270478;"s90"
22;49319;"185-2";1;90;419;2325;"G";70;TRUE;1;"NGz";595,592729975235;683,697100033551;1,147927208685;"s90"
23;49327;"232-1";1;90;471;1722;"P";54;FALSE;0;"NGz";715,66825954263;715,66825954263;1;"no"
24;49614;"232-2";1;100;621;1322;"P";68;FALSE;0;"NGz";586,021829011584;586,021829011584;1;"no"
25;53180;"155-1";1;100;654;1723;"P";68;FALSE;1;"NGz";518,721061789015;553,979947127541;1,06797272741716;"G7"
26;53182;"155-1";1;100;654;1723;"P";68;FALSE;1;"NGz";518,721061789015;553,979947127541;1,06797272741716;"G7"
27;53183;"155-1";1;90;609;2123;"G";56;FALSE;1;"GzG";592,84316948591;683,697100033551;1,15325120575552;"s90"
28;53185;"155-1";1;90;609;2123;"G";56;FALSE;1;"GzG";592,84316948591;683,697100033551;1,15325120575552;"s90"
29;53188;"298-1";1;80;514;1068;"P";68;FALSE;0;"NGz";864,554926740386;864,554926740386;1;"no"
30;53189;"140-1";1;100;552;1483;"P";68;FALSE;1;"NGz";560,680484049687;683,697100033551;1,21940591742259;"s90"
31;53192;"155-1";1;100;469;1723;"P";64;FALSE;1;"NGz";518,721061789015;553,979947127541;1,06797272741716;"G7"
32;53193;"155-1";1;100;469;1723;"P";57;FALSE;1;"NGz";518,721061789015;553,979947127541;1,06797272741716;"G7"
33;60954;"156-1";1;100;424;720;"P";86;FALSE;1;"NGz";439,098131668293;553,979947127541;1,26163130100957;"G7"
34;60955;"156-1";1;90;424;2255;"G";56;FALSE;1;"GzG";588,788932880847;683,697100033551;1,16119217236019;"s90"
35;60956;"155-1";1;100;424;723;"P";86;FALSE;1;"NGz";441,707912382907;553,979947127541;1,25417709666769;"G7"
36;60957;"185-2";1;90;424;2220;"G";66;FALSE;1;"Gz";587,771497124993;683,697100033551;1,16320220251878;"s90"
37;60960;"155-1";1;100;424;723;"P";86;FALSE;1;"NGz";441,707912382907;553,979947127541;1,25417709666769;"G7"
38;60961;"185-2";1;90;424;2220;"G";66;TRUE;1;"NGz";587,771497124993;683,697100033551;1,16320220251878;"s90"
39;60972;"155-1";1;100;429;723;"P";100;FALSE;1;"FGz";441,707912382907;553,979947127541;1,25417709666769;"G7"
40;60973;"155-1";1;90;429;2283;"P";54;FALSE;1;"Gz";580,78168536984;683,697100033551;1,17720154966349;"s90"
41;61004;"155-1";1;90;419;2373;"P";54;FALSE;1;"Gz";589,740528650571;683,697100033551;1,15931849146941;"s90"
42;61010;"155-1";1;90;389;2023;"P";52;FALSE;1;"NGz";557,492811889346;683,697100033551;1,22637832354555;"s90"
43;61011;"155-1";1;100;409;723;"P";67;FALSE;1;"Gz";441,707912382907;553,979947127541;1,25417709666769;"G7"
44;62065;"155-1";1;100;419;723;"P";70;FALSE;1;"Gz";441,707912382907;553,979947127541;1,25417709666769;"G7"
45;63299;"151-1";1;90;419;1918;"P";60;TRUE;1;"NGz";538,631014623457;553,979947127541;1,0284961914323;"G7"
46;88705;"185-2";1;90;379;1835;"P";56;TRUE;1;"Gz";534,331726540654;553,979947127541;1,03677157767534;"G7"
47;88706;"185-2";1;90;379;1835;"P";56;TRUE;1;"NGz";534,331726540654;553,979947127541;1,03677157767534;"G7"
48;88781;"185CL1-1";1;100;419;684;"P";68;TRUE;1;"FGz";436,791987141019;553,979947127541;1,26829237585965;"G7"
