"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;43160;"185-2";1;100;429;1485;"P";68;FALSE;1;"FGz";488,371856631382;502,506316794503;1,02894200386692;"G15"
2;43171;"151-1";1;100;429;1318;"P";78;FALSE;1;"FGz";476,093852585594;502,506316794503;1,05547743174054;"G15"
3;50109;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz";494,069950523591;502,506316794503;1,01707524665682;"G15"
4;50199;"152-3";1;120;629;1387;"P";78;TRUE;1;"FGz";478,199095311769;502,506316794503;1,05083075589444;"G15"
5;50200;"152-3";1;120;629;1467;"P";79;TRUE;1;"FGz";483,494238115164;502,506316794503;1,03932224456998;"G15"
6;51593;"185-2";1;100;719;1520;"P";67;FALSE;1;"FGz";490,907711572917;502,506316794503;1,02362685480011;"G15"
7;51597;"152-3";1;120;719;1392;"P";70;TRUE;1;"FGz";478,52691996715;502,506316794503;1,05011086278907;"G15"
8;60043;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz";483,963555387067;502,506316794503;1,03831437553724;"G15"
9;60077;"185-2";1;120;704;1285;"P";73;TRUE;1;"FGz";474,404891661309;502,506316794503;1,05923510829491;"G15"
10;60080;"155-1";1;100;669;1323;"P";61;FALSE;1;"FGz";483,963555387067;502,506316794503;1,03831437553724;"G15"
11;60082;"185-2";1;100;669;1285;"P";61;FALSE;1;"FGz";474,404891661309;502,506316794503;1,05923510829491;"G15"
12;60084;"185-2";1;100;669;1385;"P";66;FALSE;1;"FGz";481,28110084307;502,506316794503;1,04410149476938;"G15"
13;60085;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz";476,24431923425;502,506316794503;1,05514395972739;"G15"
14;60086;"152-3";1;100;719;1517;"P";70;TRUE;1;"FGz";486,8590536217;502,506316794503;1,03213920549778;"G15"
15;60087;"185-2";1;120;719;1285;"P";85;TRUE;1;"FGz";474,404891661309;502,506316794503;1,05923510829491;"G15"
16;60088;"155-1";1;100;669;1323;"P";61;TRUE;1;"FGz";483,963555387067;502,506316794503;1,03831437553724;"G15"
17;60090;"155-1";1;100;669;1323;"P";60;TRUE;1;"FGz";483,963555387067;502,506316794503;1,03831437553724;"G15"
18;60091;"155-1";1;100;694;973;"P";85;FALSE;1;"FGz";458,21827402222;502,506316794503;1,09665272051139;"G15"
19;60094;"185-2";1;120;719;1615;"P";80;TRUE;1;"FGz";497,9422080962;502,506316794503;1,00916594059329;"G15"
20;60095;"185-2";1;110;719;1525;"P";77;TRUE;1;"FGz";491,272361281666;502,506316794503;1,02286706193593;"G15"
21;60098;"185-2";1;100;639;1635;"P";70;FALSE;1;"FGz";499,452741001857;502,506316794503;1,00611384329681;"G15"
22;60125;"155-1";1;100;532;923;"P";75;FALSE;1;"FGz";454,805151420173;502,506316794503;1,10488264089661;"G15"
23;69072;"185-2";1;100;719;1615;"P";78;TRUE;1;"NGz";497,9422080962;502,506316794503;1,00916594059329;"G15"
24;69073;"185CL1-1";1;100;719;1524;"P";78;TRUE;1;"FGz";491,089548331309;502,506316794503;1,02324783433487;"G15"
25;69160;"182-2";1;120;679;1616;"P";78;TRUE;1;"Gz";493,42282829846;502,506316794503;1,0184091371033;"G15"
26;69161;"182-2";1;110;679;1611;"P";78;TRUE;1;"FGz";493,074889381699;502,506316794503;1,01912777879367;"G15"
27;91055;"185CL1-1";1;100;679;1614;"P";75;TRUE;1;"FGz";497,746781200757;502,506316794503;1,009562162476;"G15"
28;98747;"155-1";1;120;619;923;"P";85;TRUE;1;"NGz";454,805151420173;502,506316794503;1,10488264089661;"G15"
29;50005;"152-3";1;120;369;987;"P";100;TRUE;1;"FGz";453,216733048928;502,506316794503;1,10875499546098;"G15"
30;50006;"152-3";1;140;369;987;"P";100;TRUE;1;"FGz";453,216733048928;502,506316794503;1,10875499546098;"G15"
31;60040;"185-2";1;100;609;1685;"P";72;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
32;60706;"185-2";2;80;508;2860;"P";54;FALSE;1;"FGz";545,24141388169;565,049630023443;1,03632925826513;"s90"
33;60870;"185-2";1;90;519;1455;"P";55;FALSE;1;"FGz";510,592352763638;565,049630023443;1,10665509768223;"s90"
34;60873;"185-2";1;90;469;1925;"P";55;FALSE;1;"FGz";540,304464127172;565,049630023443;1,04579855903328;"s90"
35;56291;"155-1";1;80;719;1323;"P";48;FALSE;1;"NGz";541,273846957207;541,273846957207;1;"no"
36;56293;"155-1";1;90;699;1723;"P";50;FALSE;1;"NGz";534,069987624644;565,049630023443;1,05800670907681;"s90"
37;56295;"155-1";1;80;719;1723;"P";50;FALSE;1;"NGz";562,99538803629;565,049630023443;1,00364877231822;"s90"
