"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;49;"185-2";1;100;585;760;"P";68;TRUE;1;"NGz";441,272232612723;502,506316794503;1,13876713660232;"G15"
2;57;"185-2";1;100;279;1685;"P";70;TRUE;1;"NGz";503,276651688776;502,506316794503;1;"G15"
3;1006;"155-1";1;100;719;1423;"P";75;FALSE;1;"FGz";492,022352499543;565,049630023443;1,14842268273567;"s90"
4;32839;"6186-1";1;100;628;2284;"G";80;FALSE;1;"FGz";592,50685055494;592,50685055494;1;"no"
5;32840;"6186-1";1;100;628;1674;"P";80;TRUE;1;"FGz";502,42900718873;502,506316794503;1,00015387170061;"G15"
6;40551;"151-1";1;100;569;1678;"P";75;FALSE;1;"FGz";501,633039807726;565,049630023443;1,12642028172631;"s90"
7;40564;"189-2";1;100;469;1386;"P";78;FALSE;1;"FGz";477,716033082558;502,506316794503;1,0518933466645;"G15"
8;40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz";497,371278745903;502,506316794503;1,01032435580428;"G15"
9;40578;"145-2";1;100;558;1380;"P";78;FALSE;1;"FGz";491,490930467792;565,049630023443;1,14966440883383;"s90"
10;41126;"185-2";1;100;649;1685;"P";78;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
11;41127;"185-2";1;100;649;1685;"P";77;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
12;41134;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG";530,323999931383;530,323999931383;1;"no"
13;41139;"182-2";1;100;719;1676;"P";78;FALSE;1;"FGz";497,636296930178;502,506316794503;1,00978630356018;"G15"
14;41143;"185-2";1;100;649;1720;"G";68;FALSE;1;"GzG";535,757274157682;535,757274157682;1;"no"
15;41555;"185-2";1;100;559;1645;"P";75;TRUE;1;"FGz";500,212028938395;502,506316794503;1,00458663071533;"G15"
16;41714;"189-2";1;100;619;1686;"P";78;FALSE;1;"FGz";498,07686857548;502,506316794503;1,00889310164451;"G15"
17;41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz";502,506316794503;502,506316794503;1;"G15"
18;41930;"185-2";1;100;639;1685;"P";78;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
19;41945;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
20;41946;"185-2";1;100;599;1685;"P";78;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
21;41952;"185-2";1;100;599;1485;"P";77;FALSE;1;"FGz";488,371856631382;502,506316794503;1,02894200386692;"G15"
22;41953;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
23;41965;"185-2";1;100;619;1685;"P";75;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
24;42129;"151-1";1;100;559;1678;"P";69;FALSE;1;"FGz";501,633039807726;565,049630023443;1,12642028172631;"s90"
25;42164;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz";481,28110084307;502,506316794503;1,04410149476938;"G15"
26;42176;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz";481,28110084307;502,506316794503;1,04410149476938;"G15"
27;42177;"185-2";1;100;559;1625;"P";78;TRUE;1;"FGz";498,696143194552;502,506316794503;1,00764027083816;"G15"
28;42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz";502,506316794503;502,506316794503;1;"G15"
29;42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz";502,506316794503;502,506316794503;1;"G15"
30;42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz";497,636296930178;502,506316794503;1,00978630356018;"G15"
31;42948;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG";546,15454133987;546,15454133987;1;"no"
32;42949;"182-2";2;100;688;1922;"G";75;TRUE;1;"FGz";481,15559752714;481,15559752714;1;"no"
33;43101;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz";503,276651688776;502,506316794503;1;"G15"
34;43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz";554,725353649197;554,725353649197;1;"no"
35;43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz";554,725353649197;554,725353649197;1;"no"
36;43159;"189-2";1;100;559;1686;"P";78;FALSE;1;"FGz";498,07686857548;502,506316794503;1,00889310164451;"G15"
