"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;78;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"NGz";484,035282184807;512,751445274706;1,05932659074;"G4"
2;81;"185-2";2;100;588;1470;"P";76;TRUE;1;"FGz";439,753032636525;512,751445274706;1,1659986565653;"G4"
3;82;"185-2";1;100;419;1465;"P";68;TRUE;1;"NGz";486,935680191978;512,751445274706;1,05301678667817;"G4"
4;40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz";488,371856631382;512,751445274706;1,04992013424255;"G4"
5;40009;"185-2";1;100;594;1675;"P";78;TRUE;1;"FGz";502,506316794503;512,751445274706;1,02038805909059;"G4"
6;40016;"145-2";1;100;538;1380;"P";70;TRUE;1;"FGz";491,490930467792;512,751445274706;1,04325718642799;"G4"
7;40025;"145-2";1;100;538;1680;"P";75;TRUE;1;"FGz";520,48741575077;638,016549486224;1,22580590842129;"s90"
8;40085;"185-2";1;100;619;1485;"P";75;TRUE;1;"FGz";488,371856631382;512,751445274706;1,04992013424255;"G4"
9;40086;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz";486,935680191978;512,751445274706;1,05301678667817;"G4"
10;40100;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
11;40101;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
12;40104;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
13;40105;"189-2";1;100;569;1486;"P";67;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
14;40106;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
15;40125;"185-2";1;100;579;1485;"P";70;TRUE;1;"FGz";488,371856631382;512,751445274706;1,04992013424255;"G4"
16;40126;"185-2";1;100;579;1465;"P";70;TRUE;1;"FGz";486,935680191978;512,751445274706;1,05301678667817;"G4"
17;40144;"185-2";1;100;534;1485;"P";75;TRUE;1;"FGz";488,371856631382;512,751445274706;1,04992013424255;"G4"
18;40145;"185-2";1;100;534;1685;"P";75;TRUE;1;"FGz";503,276651688776;512,751445274706;1,01882621328476;"G4"
19;40184;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz";486,935680191978;512,751445274706;1,05301678667817;"G4"
20;40185;"185-2";1;100;569;1485;"P";75;TRUE;1;"FGz";488,371856631382;512,751445274706;1,04992013424255;"G4"
21;40200;"189-2";1;100;594;1486;"P";70;TRUE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G4"
22;40215;"145-2";1;100;593;1380;"P";75;TRUE;1;"FGz";491,490930467792;512,751445274706;1,04325718642799;"G4"
23;40216;"145-2";1;100;593;1480;"P";75;TRUE;1;"FGz";500,428787627323;638,016549486224;1,27493974219837;"s90"
24;40221;"189-2";1;100;594;1686;"P";70;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G4"
25;40234;"185-2";1;100;619;1465;"P";75;TRUE;1;"GzG";486,935680191978;512,751445274706;1,05301678667817;"G4"
26;40235;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG";549,087623545267;638,016549486224;1,16195762229492;"s90"
27;40240;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";484,035282184807;512,751445274706;1,05932659074;"G4"
28;40241;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz";498,134981040961;512,751445274706;1,02934237664498;"G4"
29;40244;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";484,035282184807;512,751445274706;1,05932659074;"G4"
30;40245;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz";498,134981040961;512,751445274706;1,02934237664498;"G4"
31;40247;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz";498,134981040961;512,751445274706;1,02934237664498;"G4"
32;40252;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz";484,035282184807;512,751445274706;1,05932659074;"G4"
