"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
258;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;2600;"G";"145-2";1;705,900420435657
259;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;2700;"G";"145-2";1;736,758218235227
281;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;2600;"P";"145-2";1;705,900420435657
282;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;2700;"P";"145-2";1;736,758218235227
582;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;1800;"G";"180-1";1;786,579493951811
602;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;1800;"P";"180-1";1;786,579493951811
905;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;1300;"G";"203-1";1;862,916691385991
921;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;1300;"P";"203-1";1;862,916691385991
1430;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3000;"G";"264-1";1;842,933062178326
1431;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3100;"G";"264-1";1;865,098642474435
1432;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3200;"G";"264-1";1;893,02756852517
1461;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3000;"P";"264-1";1;842,933062178326
1462;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3100;"P";"264-1";1;865,098642474435
1463;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;3200;"P";"264-1";1;893,02756852517
1528;65;"G";90;0,967032967032967;0,923076923076923;1;0,989010989010989;0,901098901098901;2000;"G";"285-2";1;819,072890953236
1529;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;2100;"G";"285-2";1;852,823600844389
1530;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;2200;"G";"285-2";1;870,444529404569
1531;65;"G";90;0,994505494505495;0,923076923076923;1;0,989010989010989;0,917582417582418;2300;"G";"285-2";1;900,374323309766
1551;65;"G";90;0,967032967032967;0,923076923076923;1;0,989010989010989;0,901098901098901;2000;"P";"285-2";1;819,072890953236
1552;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;2100;"P";"285-2";1;852,823600844389
1553;65;"G";90;0,978021978021978;0,923076923076923;1;0,989010989010989;0,906593406593407;2200;"P";"285-2";1;870,444529404569
1554;65;"G";90;0,994505494505495;0,923076923076923;1;0,989010989010989;0,917582417582418;2300;"P";"285-2";1;900,374323309766
2134;65;"G";90;0,967032967032967;0,923076923076923;1;0,989010989010989;0,901098901098901;1800;"G";"ER 20D-2";1;838,759889014436
2135;65;"G";90;0,967032967032967;0,923076923076923;1;0,989010989010989;0,901098901098901;1900;"G";"ER 20D-2";1;867,675546412313
2136;65;"G";90;0,972527472527473;0,923076923076923;1;0,989010989010989;0,901098901098901;2000;"G";"ER 20D-2";1;915,962265662011
2151;65;"G";90;0,967032967032967;0,923076923076923;1;0,989010989010989;0,901098901098901;1800;"P";"ER 20D-2";1;838,759889014436
