"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
905;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1300;"G";"203-1";1;862,916691385991
921;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1300;"P";"203-1";1;862,916691385991
1430;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;3000;"G";"264-1";1;842,933062178326
1431;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;3100;"G";"264-1";1;865,098642474435
1432;65;"G";90;1;0,905882352941176;1;1;0,905882352941176;3200;"G";"264-1";1;893,02756852517
1461;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;3000;"P";"264-1";1;842,933062178326
1462;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;3100;"P";"264-1";1;865,098642474435
1463;65;"G";90;1;0,905882352941176;1;1;0,905882352941176;3200;"P";"264-1";1;893,02756852517
1528;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2000;"G";"285-2";1;819,072890953236
1529;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2100;"G";"285-2";1;852,823600844389
1530;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2200;"G";"285-2";1;870,444529404569
1531;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2300;"G";"285-2";1;900,374323309766
1551;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2000;"P";"285-2";1;819,072890953236
1552;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2100;"P";"285-2";1;852,823600844389
1553;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2200;"P";"285-2";1;870,444529404569
1554;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2300;"P";"285-2";1;900,374323309766
2134;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1800;"G";"ER 20D-2";1;838,759889014436
2135;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1900;"G";"ER 20D-2";1;867,675546412313
2136;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2000;"G";"ER 20D-2";1;915,962265662011
2151;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1800;"P";"ER 20D-2";1;838,759889014436
2152;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1900;"P";"ER 20D-2";1;867,675546412313
2153;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;2000;"P";"ER 20D-2";1;915,962265662011
2404;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1600;"G";"G1700-2";1;927,918729751354
2408;65;"G";90;0,988235294117647;0,905882352941176;1;1;0,905882352941176;1600;"P";"G1700-2";1;927,918729751354
130;62;"G";90;0,964705882352941;0,917647058823529;1;1;0,905882352941176;1900;"G";"139-1";1;786,260801626734
147;62;"G";90;0,964705882352941;0,917647058823529;1;1;0,905882352941176;1900;"P";"139-1";1;786,260801626734
