"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
2152;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;1900;"P";"ER 20D-2";1;867,675546412313
2153;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;2000;"P";"ER 20D-2";1;915,962265662011
2403;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;1500;"G";"G1700-2";1;872,044529079129
2404;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;1600;"G";"G1700-2";1;927,918729751354
2407;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;1500;"P";"G1700-2";1;872,044529079129
2408;64;"G";90;0,994318181818182;0,914772727272727;1;0,994318181818182;0,909090909090909;1600;"P";"G1700-2";1;927,918729751354
129;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"G";"139-1";1;737,955349431252
130;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"G";"139-1";1;786,260801626734
146;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"P";"139-1";1;737,955349431252
147;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"P";"139-1";1;786,260801626734
164;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"G";"140-1";1;731,419696452075
165;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"G";"140-1";1;784,800234470127
184;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"P";"140-1";1;731,419696452075
185;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"P";"140-1";1;784,800234470127
257;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2500;"G";"145-2";1;680,538293946535
258;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2600;"G";"145-2";1;705,900420435657
259;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2700;"G";"145-2";1;736,758218235227
280;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2500;"P";"145-2";1;680,538293946535
281;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2600;"P";"145-2";1;705,900420435657
282;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2700;"P";"145-2";1;736,758218235227
346;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;2800;"G";"151-1";1;755,371747834852
347;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2900;"G";"151-1";1;805,686712874635
373;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;2800;"P";"151-1";1;755,371747834852
374;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2900;"P";"151-1";1;805,686712874635
498;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2800;"G";"155-1";1;819,609668589612
526;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;2800;"P";"155-1";1;819,609668589612
581;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1700;"G";"180-1";1;724,41610517647
582;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1800;"G";"180-1";1;786,579493951811
601;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1700;"P";"180-1";1;724,41610517647
602;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1800;"P";"180-1";1;786,579493951811
904;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1200;"G";"203-1";1;804,748278856866
905;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1300;"G";"203-1";1;862,916691385991
920;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1200;"P";"203-1";1;804,748278856866
921;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1300;"P";"203-1";1;862,916691385991
1091;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;2100;"G";"232-2";1;869,559024385108
1092;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2200;"G";"232-2";1;903,408658479429
1116;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;2100;"P";"232-2";1;869,559024385108
1117;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2200;"P";"232-2";1;903,408658479429
1171;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"G";"246-1";1;866,624865962344
1190;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1800;"P";"246-1";1;866,624865962344
1429;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2900;"G";"264-1";1;825,476116517219
1430;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3000;"G";"264-1";1;842,933062178326
1431;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3100;"G";"264-1";1;865,098642474435
1432;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3200;"G";"264-1";1;893,02756852517
1460;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2900;"P";"264-1";1;825,476116517219
1461;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3000;"P";"264-1";1;842,933062178326
1462;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3100;"P";"264-1";1;865,098642474435
1463;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;3200;"P";"264-1";1;893,02756852517
1527;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"G";"285-2";1;786,781978311494
1528;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2000;"G";"285-2";1;819,072890953236
1529;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2100;"G";"285-2";1;852,823600844389
1530;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2200;"G";"285-2";1;870,444529404569
1531;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2300;"G";"285-2";1;900,374323309766
1550;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1900;"P";"285-2";1;786,781978311494
1551;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2000;"P";"285-2";1;819,072890953236
1552;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2100;"P";"285-2";1;852,823600844389
1553;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2200;"P";"285-2";1;870,444529404569
1554;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2300;"P";"285-2";1;900,374323309766
1739;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1500;"G";"371-1";1;746,516665960417
1740;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1600;"G";"371-1";1;799,728324287861
1757;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1500;"P";"371-1";1;746,516665960417
1758;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1600;"P";"371-1";1;799,728324287861
2133;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1700;"G";"ER 20D-2";1;810,279285953781
2134;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1800;"G";"ER 20D-2";1;838,759889014436
2135;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1900;"G";"ER 20D-2";1;867,675546412313
2136;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2000;"G";"ER 20D-2";1;915,962265662011
2150;63;"G";90;0,988636363636364;0,920454545454545;1;0,994318181818182;0,909090909090909;1700;"P";"ER 20D-2";1;810,279285953781
2151;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1800;"P";"ER 20D-2";1;838,759889014436
2152;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1900;"P";"ER 20D-2";1;867,675546412313
2153;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;2000;"P";"ER 20D-2";1;915,962265662011
2353;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1400;"G";"G1206-4";1;919,706339316987
2368;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1400;"P";"G1206-4";1;919,706339316987
2403;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1500;"G";"G1700-2";1;872,044529079129
2404;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1600;"G";"G1700-2";1;927,918729751354
2407;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1500;"P";"G1700-2";1;872,044529079129
2408;63;"G";90;0,994318181818182;0,920454545454545;1;0,994318181818182;0,914772727272727;1600;"P";"G1700-2";1;927,918729751354
2425;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1900;"G";"G2000-1";1;874,938089157783
2440;63;"G";90;0,982954545454545;0,920454545454545;1;0,994318181818182;0,903409090909091;1900;"P";"G2000-1";1;874,938089157783
128;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1700;"G";"139-1";1;690,801841628035
129;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"G";"139-1";1;737,955349431252
130;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"G";"139-1";1;786,260801626734
145;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1700;"P";"139-1";1;690,801841628035
146;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"P";"139-1";1;737,955349431252
147;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"P";"139-1";1;786,260801626734
163;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1700;"G";"140-1";1;690,2734198636
164;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"G";"140-1";1;731,419696452075
165;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"G";"140-1";1;784,800234470127
183;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1700;"P";"140-1";1;690,2734198636
184;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"P";"140-1";1;731,419696452075
185;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"P";"140-1";1;784,800234470127
254;62;"G";90;0,954545454545455;0,9375;1;0,994318181818182;0,903409090909091;2200;"G";"145-2";1;635,975320874078
255;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2300;"G";"145-2";1;650,933509672457
256;62;"G";90;0,965909090909091;0,9375;1;0,994318181818182;0,909090909090909;2400;"G";"145-2";1;667,477507576364
257;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2500;"G";"145-2";1;680,538293946535
258;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2600;"G";"145-2";1;705,900420435657
259;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2700;"G";"145-2";1;736,758218235227
277;62;"G";90;0,954545454545455;0,9375;1;0,994318181818182;0,903409090909091;2200;"P";"145-2";1;635,975320874078
278;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2300;"P";"145-2";1;650,933509672457
279;62;"G";90;0,965909090909091;0,9375;1;0,994318181818182;0,909090909090909;2400;"P";"145-2";1;667,477507576364
280;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2500;"P";"145-2";1;680,538293946535
281;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2600;"P";"145-2";1;705,900420435657
282;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2700;"P";"145-2";1;736,758218235227
344;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2600;"G";"151-1";1;698,582029436506
345;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"G";"151-1";1;724,904026574038
346;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;2800;"G";"151-1";1;755,371747834852
347;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2900;"G";"151-1";1;805,686712874635
371;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2600;"P";"151-1";1;698,582029436506
372;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"P";"151-1";1;724,904026574038
373;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;2800;"P";"151-1";1;755,371747834852
374;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2900;"P";"151-1";1;805,686712874635
496;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2600;"G";"155-1";1;752,082060793914
497;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"G";"155-1";1;782,466605472905
498;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2800;"G";"155-1";1;819,609668589612
524;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2600;"P";"155-1";1;752,082060793914
525;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"P";"155-1";1;782,466605472905
526;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;2800;"P";"155-1";1;819,609668589612
581;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1700;"G";"180-1";1;724,41610517647
582;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1800;"G";"180-1";1;786,579493951811
601;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1700;"P";"180-1";1;724,41610517647
602;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1800;"P";"180-1";1;786,579493951811
719;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"G";"185-2";1;718,705415882216
747;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"P";"185-2";1;718,705415882216
775;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"G";"185CL1-1";1;718,019347219704
802;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"P";"185CL1-1";1;718,019347219704
903;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;1100;"G";"203-1";1;758,841413501269
904;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;1200;"G";"203-1";1;804,748278856866
905;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;1300;"G";"203-1";1;862,916691385991
919;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;1100;"P";"203-1";1;758,841413501269
920;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;1200;"P";"203-1";1;804,748278856866
921;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;1300;"P";"203-1";1;862,916691385991
1091;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;2100;"G";"232-2";1;869,559024385108
1092;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2200;"G";"232-2";1;903,408658479429
1116;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;2100;"P";"232-2";1;869,559024385108
1117;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2200;"P";"232-2";1;903,408658479429
1171;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"G";"246-1";1;866,624865962344
1190;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1800;"P";"246-1";1;866,624865962344
1427;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"G";"264-1";1;779,241054772937
1428;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2800;"G";"264-1";1;790,148372954639
1429;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2900;"G";"264-1";1;825,476116517219
1430;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3000;"G";"264-1";1;842,933062178326
1431;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3100;"G";"264-1";1;865,098642474435
1432;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3200;"G";"264-1";1;893,02756852517
1458;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2700;"P";"264-1";1;779,241054772937
1459;62;"G";90;0,977272727272727;0,9375;1;0,994318181818182;0,914772727272727;2800;"P";"264-1";1;790,148372954639
1460;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2900;"P";"264-1";1;825,476116517219
1461;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3000;"P";"264-1";1;842,933062178326
1462;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3100;"P";"264-1";1;865,098642474435
1463;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;3200;"P";"264-1";1;893,02756852517
1487;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"G";"28-1";1;718,705415882216
1510;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"P";"28-1";1;718,705415882216
1527;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"G";"285-2";1;786,781978311494
1528;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2000;"G";"285-2";1;819,072890953236
1529;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2100;"G";"285-2";1;852,823600844389
1530;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2200;"G";"285-2";1;870,444529404569
1531;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2300;"G";"285-2";1;900,374323309766
1550;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1900;"P";"285-2";1;786,781978311494
1551;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2000;"P";"285-2";1;819,072890953236
1552;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2100;"P";"285-2";1;852,823600844389
1553;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2200;"P";"285-2";1;870,444529404569
1554;62;"G";90;0,994318181818182;0,9375;1;0,994318181818182;0,931818181818182;2300;"P";"285-2";1;900,374323309766
1738;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1400;"G";"371-1";1;703,750320860774
1739;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1500;"G";"371-1";1;746,516665960417
1740;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1600;"G";"371-1";1;799,728324287861
1756;62;"G";90;0,971590909090909;0,9375;1;0,994318181818182;0,909090909090909;1400;"P";"371-1";1;703,750320860774
1757;62;"G";90;0,982954545454545;0,9375;1;0,994318181818182;0,920454545454545;1500;"P";"371-1";1;746,516665960417
1758;62;"G";90;0,988636363636364;0,9375;1;0,994318181818182;0,926136363636364;1600;"P";"371-1";1;799,728324287861
1783;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2300;"G";"4370-1";1;639,932407672811
1784;62;"G";90;0,965909090909091;0,9375;1;0,994318181818182;0,909090909090909;2400;"G";"4370-1";1;668,975385023425
1803;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2300;"P";"4370-1";1;639,932407672811
1804;62;"G";90;0,965909090909091;0,9375;1;0,994318181818182;0,909090909090909;2400;"P";"4370-1";1;668,975385023425
1822;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"G";"6186-1";1;718,462169777033
1843;62;"G";90;0,960227272727273;0,9375;1;0,994318181818182;0,903409090909091;2700;"P";"6186-1";1;718,462169777033
