"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
868;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";30;"1293-2";1;1026,50193491488
872;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";30;"1293-2";1;1026,50193491488
876;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";40;"1293-2";1;1026,50193491488
880;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";40;"1293-2";1;1026,50193491488
884;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";50;"1293-2";1;1026,50193491488
888;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";50;"1293-2";1;1026,50193491488
892;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";60;"1293-2";1;1026,50193491488
896;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";60;"1293-2";1;1026,50193491488
900;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";70;"1293-2";1;1026,50193491488
904;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";70;"1293-2";1;1026,50193491488
7537;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";30;"211-1";1;952,701564398851
7546;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";30;"211-1";1;952,701564398851
7555;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";40;"211-1";1;952,701564398851
7564;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";40;"211-1";1;952,701564398851
7573;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";50;"211-1";1;952,701564398851
7582;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";50;"211-1";1;952,701564398851
7591;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";60;"211-1";1;952,701564398851
7600;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";60;"211-1";1;952,701564398851
7609;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";70;"211-1";1;952,701564398851
7618;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";70;"211-1";1;952,701564398851
7627;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"G";80;"211-1";1;952,701564398851
7636;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1300;"P";80;"211-1";1;952,701564398851
12467;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"G";30;"294-1";1;1030,31875918871
12468;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";30;"294-1";1;1056,67531811413
12469;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"G";30;"294-1";1;1083,28909046935
12482;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"P";30;"294-1";1;1030,31875918871
12483;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";30;"294-1";1;1056,67531811413
12484;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"P";30;"294-1";1;1083,28909046935
12497;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"G";40;"294-1";1;1030,31875918871
12498;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";40;"294-1";1;1056,67531811413
12499;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"G";40;"294-1";1;1083,28909046935
12512;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"P";40;"294-1";1;1030,31875918871
12513;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";40;"294-1";1;1056,67531811413
12514;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"P";40;"294-1";1;1083,28909046935
12527;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"G";50;"294-1";1;1030,31875918871
12528;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";50;"294-1";1;1056,67531811413
12529;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"G";50;"294-1";1;1083,28909046935
12542;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"P";50;"294-1";1;1030,31875918871
12543;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"P";50;"294-1";1;1056,67531811413
12544;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1900;"P";50;"294-1";1;1083,28909046935
12557;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1700;"G";60;"294-1";1;1030,31875918871
12558;54;"G";90;1;0,972972972972973;1;0,900900900900901;0,900900900900901;1800;"G";60;"294-1";1;1056,67531811413
