"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;47774;"151-1";1;100;569;1318;"P";76;TRUE;1;"FGz";476,093852585594;498,195264264677;1,04642238407208;"G9"
2;47781;"151-1";2;80;614;4156;"P";56;FALSE;1;"FGz";577,670997301163;640,148770642023;1,10815459601183;"G17"
3;47782;"151-1";1;100;619;1318;"P";76;FALSE;1;"FGz";476,093852585594;498,195264264677;1,04642238407208;"G9"
4;47785;"151-1";2;80;614;4156;"P";56;FALSE;1;"FGz";577,670997301163;640,148770642023;1,10815459601183;"G17"
5;47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz";476,093852585594;498,195264264677;1,04642238407208;"G9"
6;49738;"185-2";1;100;594;1285;"P";78;TRUE;1;"NGz";474,404891661309;498,195264264677;1,05014782313913;"G9"
7;60028;"155-1";1;100;669;923;"P";69;FALSE;1;"FGz";454,805151420173;498,195264264677;1,09540374094052;"G9"
8;60044;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz";483,963555387067;498,195264264677;1,02940657146431;"G9"
9;60046;"185-2";1;100;219;485;"P";67;FALSE;1;"FGz";425,572780576962;498,195264264677;1,17064644874435;"G9"
10;60121;"155-1";1;100;721;923;"P";69;FALSE;1;"FGz";454,805151420173;498,195264264677;1,09540374094052;"G9"
11;60124;"155-1";1;100;699;1323;"P";62;FALSE;1;"FGz";483,963555387067;498,195264264677;1,02940657146431;"G9"
12;62781;"185-2";1;100;629;1285;"P";72;TRUE;1;"NGz";474,404891661309;498,195264264677;1,05014782313913;"G9"
13;69151;"145-2";1;90;418;2180;"P";75;TRUE;1;"NGz";574,668152490306;826,673062120555;1,43852249082918;"s90"
14;69183;"145-2";1;115;418;780;"R/P";115;TRUE;1;"NGz";446,353117195611;498,195264264677;1,11614604014594;"G9"
15;60041;"155-1";1;100;719;1423;"P";73;FALSE;1;"FGz";492,022352499543;498,195264264677;1,01254599863964;"G9"
16;60975;"151-1";1;100;359;868;"P";100;FALSE;1;"FGz";447,76361983643;498,195264264677;1,11263006236788;"G9"
17;52874;"155-1";1;100;719;1623;"P";70;FALSE;1;"NGz";509,339916777822;498,195264264677;1;"G9"
18;56292;"185-2";1;75;719;1685;"P";37;FALSE;1;"NGz";580,85734769693;580,85734769693;1;"no"
19;56298;"294-3";1;80;634;1280;"P";50;FALSE;0;"NGz";839,957208015393;826,673062120555;1;"s90"
20;56301;"294-3";1;80;614;1280;"P";50;FALSE;0;"NGz";839,957208015393;826,673062120555;1;"s90"
21;62548;"185-2";1;100;719;885;"P";70;TRUE;1;"NGz";448,755855467238;498,195264264677;1,11016994696585;"G9"
