"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
430;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"G1206-3";2187;1;80;893,736394836174
432;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"203-1";1868;1;90;876,915924242969
444;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"203-1";1668;1;80;792,24707215649
446;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"203-1";1368;1;90;752,817898354465
463;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"66-1";3526;1;100;866,352778635464
470;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"66-2";3726;1;90;876,356908242111
503;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"G1206-4";1887;1;60;865,712512650703
525;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"139-1";2086;1;100;671,221941191462
558;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"225-1";1428;1;80;782,908512801698
561;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"G1700-1";2087;1;80;859,519887004114
649;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"G1206-3";1887;1;100;864,941777996404
661;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"145-2";2580;1;90;644,51326657475
676;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"1293-2";1680;1;65;921,334459946183
685;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"185-2";3084;1;100;669,4829957287
711;40;"G";90;0,981481481481482;0,981481481481482;1;0,907407407407407;0,907407407407407;"294-1";1764;1;40;1056,52845475141
712;40;"G";90;0,981481481481482;0,981481481481482;1;0,907407407407407;0,907407407407407;"294-2";1789;1;40;850,482585930078
723;40;"G";90;0,981481481481482;0,981481481481482;1;0,907407407407407;0,907407407407407;"363-1";2376;2;60;1103,09711723805
758;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"203-1";1598;1;100;781,902042638094
776;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"185-2";2885;1;90;655,133638272681
779;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"250-1";3476;1;90;855,123388143463
784;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"250-1";3326;1;90;849,100782178489
828;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"140-1";2283;1;100;695,791805181298
872;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"232-2";2762;1;100;852,467786771253
883;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"66-1";3726;1;90;876,356908242111
890;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2084;1;100;683,697100033551
894;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"371-1";2084;1;100;740,655703291717
897;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2384;1;90;739,848908452917
900;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"371-1";1884;1;100;715,305773292214
902;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2074;1;100;682,444907837691
904;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2484;1;90;750,985958691341
909;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2064;1;90;681,199472667362
914;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";2284;1;90;710,313658532563
915;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"180-1";1884;1;90;659,847857745824
920;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"264-1";4356;1;80;876,87510703218
923;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"246-1";2482;1;80;861,830255963242
925;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"285-2";2560;1;90;778,273586937253
937;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"155-1";3073;1;90;701,910058021542
949;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"232-2";2772;1;90;852,9543578825
950;40;"G";90;0,944444444444444;0,981481481481482;1;0,907407407407407;0,907407407407407;"232-2";2662;1;90;785,513332220166
964;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"185CL1-1";2894;1;90;655,607070909318
990;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"261-2";1965;1;50;1029,31424656248
1009;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"G1206-3";1937;1;100;869,30840562165
1017;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"155-1";3023;1;90;681,290696433359
1023;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"247-1";4809;1;90;1032,66786239258
1024;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"66-1";4806;1;90;1038,37163021269
1031;40;"G";90;0,981481481481482;0,981481481481482;1;0,907407407407407;0,907407407407407;"295-2";1829;1;40;878,723213651964
1036;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"140-1";2063;1;90;668,466313022513
1047;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"295-1";1679;1;40;1045,1418945199
1053;40;"G";90;0,962962962962963;0,981481481481482;1;0,907407407407407;0,907407407407407;"295-1";1479;1;80;1024,27591868554
1054;40;"G";90;0,907407407407407;0,981481481481482;1;0,907407407407407;0,907407407407407;"6186-1";2884;1;90;655,06251651692
12;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"ER 20D-2";1880;1;80;746,259039057994
14;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"211-1";2241;2;80;883,736961496171
49;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";2083;1;100;670,800262981201
57;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"264-1";3456;1;80;765,887583017809
79;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";2087;1;80;883,367468423894
94;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185CL1-1";2984;1;100;662,002218059334
128;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"9274-1";1980;1;80;1021,11895287679
129;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";4086;2;90;665,774164163545
143;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";3966;2;90;659,035294102765
162;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";1883;1;90;638,016549486224
175;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-1";2690;1;80;1021,47582818879
177;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-1";2590;1;80;1016,52311609825
184;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";1687;1;80;848,741788622444
206;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"G1700-2";1688;1;90;762,55635926115
219;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185-2";2935;1;90;658,664144084364
226;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185-2";3075;1;90;668,816333078269
228;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185-2";3035;1;90;665,874322743458
283;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"ER 20D-2";1970;1;90;753,487189198305
415;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"232-2";2422;1;90;763,52993209362
419;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"151-1";2918;1;80;654,653319877115
420;36;"G";90;1;1;1;0,907407407407407;0,907407407407407;"DE1002-1";3990;1;80;1155,78017715167
429;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";3674;2;80;860,529187374215
430;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";2187;1;80;893,736394836174
432;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"203-1";1868;1;90;876,915924242969
444;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"203-1";1668;1;80;792,24707215649
446;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"203-1";1368;1;90;752,817898354465
463;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"66-1";3526;1;100;866,352778635464
470;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"66-2";3726;1;90;876,356908242111
503;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-4";1887;1;60;865,712512650703
525;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"139-1";2086;1;100;671,221941191462
558;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"225-1";1428;1;80;782,908512801698
561;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1700-1";2087;1;80;859,519887004114
649;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";1887;1;100;864,941777996404
661;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"145-2";2580;1;90;644,51326657475
676;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"1293-2";1680;1;65;921,334459946183
685;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185-2";3084;1;100;669,4829957287
711;36;"G";90;0,981481481481482;1;1;0,907407407407407;0,907407407407407;"294-1";1764;1;40;1056,52845475141
712;36;"G";90;0,981481481481482;1;1;0,907407407407407;0,907407407407407;"294-2";1789;1;40;850,482585930078
723;36;"G";90;0,981481481481482;1;1;0,907407407407407;0,907407407407407;"363-1";2376;2;60;1103,09711723805
758;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"203-1";1598;1;100;781,902042638094
776;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185-2";2885;1;90;655,133638272681
779;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"250-1";3476;1;90;855,123388143463
784;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"250-1";3326;1;90;849,100782178489
828;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";2283;1;100;695,791805181298
872;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"232-2";2762;1;100;852,467786771253
883;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"66-1";3726;1;90;876,356908242111
890;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2084;1;100;683,697100033551
894;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"371-1";2084;1;100;740,655703291717
897;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2384;1;90;739,848908452917
900;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"371-1";1884;1;100;715,305773292214
902;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2074;1;100;682,444907837691
904;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2484;1;90;750,985958691341
909;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2064;1;90;681,199472667362
914;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";2284;1;90;710,313658532563
915;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"180-1";1884;1;90;659,847857745824
920;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"264-1";4356;1;80;876,87510703218
923;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"246-1";2482;1;80;861,830255963242
925;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"285-2";2560;1;90;778,273586937253
937;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"155-1";3073;1;90;701,910058021542
949;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"232-2";2772;1;90;852,9543578825
950;36;"G";90;0,944444444444444;1;1;0,907407407407407;0,907407407407407;"232-2";2662;1;90;785,513332220166
964;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"185CL1-1";2894;1;90;655,607070909318
990;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"261-2";1965;1;50;1029,31424656248
1009;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"G1206-3";1937;1;100;869,30840562165
1017;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"155-1";3023;1;90;681,290696433359
1023;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"247-1";4809;1;90;1032,66786239258
1024;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"66-1";4806;1;90;1038,37163021269
1031;36;"G";90;0,981481481481482;1;1;0,907407407407407;0,907407407407407;"295-2";1829;1;40;878,723213651964
1036;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"140-1";2063;1;90;668,466313022513
1047;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"295-1";1679;1;40;1045,1418945199
1053;36;"G";90;0,962962962962963;1;1;0,907407407407407;0,907407407407407;"295-1";1479;1;80;1024,27591868554
1054;36;"G";90;0,907407407407407;1;1;0,907407407407407;0,907407407407407;"6186-1";2884;1;90;655,06251651692
12;53;"G";80;0,944444444444444;0,962962962962963;1;0,944444444444444;0,925925925925926;"ER 20D-2";1880;1;80;746,259039057994
14;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;"211-1";2241;2;80;883,736961496171
49;53;"G";80;0,907407407407407;0,962962962962963;1;0,944444444444444;0,907407407407407;"140-1";2083;1;100;670,800262981201
57;53;"G";80;0,944444444444444;0,962962962962963;1;0,944444444444444;0,925925925925926;"264-1";3456;1;80;765,887583017809
79;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;"G1206-3";2087;1;80;883,367468423894
94;53;"G";80;0,907407407407407;0,962962962962963;1;0,944444444444444;0,907407407407407;"185CL1-1";2984;1;100;662,002218059334
128;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;"9274-1";1980;1;80;1021,11895287679
129;53;"G";80;0,907407407407407;0,962962962962963;1;0,944444444444444;0,907407407407407;"140-1";4086;2;90;665,774164163545
143;53;"G";80;0,907407407407407;0,962962962962963;1;0,944444444444444;0,907407407407407;"140-1";3966;2;90;659,035294102765
162;53;"G";80;0,907407407407407;0,962962962962963;1;0,944444444444444;0,907407407407407;"140-1";1883;1;90;648,569702405375
164;53;"G";80;0,944444444444444;0,962962962962963;1;0,944444444444444;0,907407407407407;"294-3";1480;1;80;881,272152419471
