"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
177;53;"P";90;1;0,97;0,97;0,97;0,94;"G1206-1";2590;1;80;1004,61835419349
181;53;"P";90;0,99;0,97;0,97;0,97;0,94;"DH1004-1";1072;1;90;761,324117047126
184;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-3";1687;1;80;833,860836241492
194;53;"P";90;0,96;0,97;0,97;0,97;0,92;"152-2";2952;1;90;614,1132531597
204;53;"P";90;0,96;0,97;0,97;0,97;0,92;"145-2";2430;1;100;609,632469132179
206;53;"P";90;0,98;0,97;0,97;0,97;0,94;"G1700-2";1688;1;90;744,699216404007
215;53;"P";90;0,95;0,97;0,97;0,97;0,91;"151-1";2418;1;90;574,60184668729
218;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2598;1;90;620,833573646779
219;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2935;1;90;634,85462027484
220;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2523;1;100;615,120742348903
222;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2245;1;90;562,82419202477
226;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";3075;1;90;645,006809268745
227;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2585;1;90;589,430422102321
228;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";3035;1;90;642,064798933934
242;53;"P";90;0,96;0,97;0,97;0,97;0,92;"145-2";2080;1;90;565,204887790246
266;53;"P";90;1;0,97;0,97;0,97;0,94;"294-3";1380;1;80;852,312912252603
273;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2665;1;80;596,196599434299
276;53;"P";90;0,94;0,97;0,97;0,97;0,9;"152-3";2587;1;90;583,693456986821
280;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2773;1;90;634,938894594727
281;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2663;1;90;625,938547025696
283;53;"P";90;0,98;0,97;0,97;0,97;0,94;"ER 20D-2";1970;1;90;735,630046341163
284;53;"P";90;0,96;0,97;0,97;0,97;0,92;"6186-1";2484;1;80;581,18835881166
286;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";1833;1;90;604,133119114524
288;53;"P";90;0,99;0,97;0,97;0,97;0,94;"261-1";1280;1;60;808,587415194737
292;53;"P";90;1;0,97;0,97;0,97;0,94;"294-1";1279;1;80;876,808216840436
297;53;"P";90;0,98;0,97;0,97;0,97;0,94;"ER 20D-5";1530;1;100;715,305357400849
343;53;"P";90;0,94;0,97;0,97;0,97;0,9;"146-3";2244;1;90;564,069993481479
376;53;"P";90;0,99;0,97;0,97;0,97;0,94;"294-3";1280;1;80;839,957208015393
392;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2685;1;100;597,923785036681
393;53;"P";90;0,95;0,97;0,97;0,97;0,91;"185-2";2275;1;80;565,049630023443
394;53;"P";90;0,98;0,97;0,97;0,97;0,94;"ER 20D-2";1580;1;90;658,846939320053
396;53;"P";90;0,94;0,97;0,97;0,97;0,9;"6186-1";2284;1;100;565,721136269226
415;53;"P";90;0,99;0,97;0,97;0,97;0,94;"232-2";2422;1;90;745,672789236477
417;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-1";4100;2;80;844,675781828861
419;53;"P";90;0,96;0,97;0,97;0,97;0,92;"151-1";2918;1;80;618,059929311367
420;53;"P";90;1;0,97;0,97;0,97;0,94;"DE1002-1";3990;1;80;1144,47065334214
427;53;"P";90;0,98;0,97;0,97;0,97;0,94;"G1206-3";1387;1;80;731,256969660961
429;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-3";3674;2;80;845,648234993263
430;53;"P";90;1;0,97;0,97;0,97;0,94;"G1206-3";2187;1;80;878,855442455221
432;53;"P";90;0,99;0,97;0,97;0,97;0,94;"203-1";1868;1;90;862,034971862017
437;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2265;1;90;564,305442644116
444;53;"P";90;0,99;0,97;0,97;0,97;0,94;"203-1";1668;1;80;774,389929299347
446;53;"P";90;0,98;0,97;0,97;0,97;0,94;"203-1";1368;1;90;734,960755497322
447;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";1733;1;90;590,70672431691
448;53;"P";90;0,95;0,97;0,97;0,97;0,91;"140-1";1583;1;90;572,163101244229
450;53;"P";90;0,98;0,97;0,97;0,97;0,94;"203-1";1068;1;90;651,950988930354
460;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1700-1";1687;1;90;829,759277213968
463;53;"P";90;0,99;0,97;0,97;0,97;0,94;"66-1";3526;1;100;851,471826254512
469;53;"P";90;0,94;0,97;0,97;0,97;0,9;"189-2";2481;1;90;574,56808676153
470;53;"P";90;1;0,97;0,97;0,97;0,94;"66-2";3726;1;90;861,475955861158
474;53;"P";90;0,94;0,97;0,97;0,97;0,9;"189-2";2491;1;90;575,302818834149
481;53;"P";90;0,98;0,97;0,97;0,97;0,94;"203-1";1267;1;80;723,82232977772
489;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2185;1;90;558,436032381677
503;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-4";1887;1;60;850,831560269751
522;53;"P";90;0,96;0,97;0,97;0,97;0,92;"28-1";2705;1;90;599,666034959641
525;53;"P";90;0,96;0,97;0,97;0,97;0,92;"139-1";2086;1;100;647,412417381938
533;53;"P";90;1;0,97;0,97;0,97;0,94;"261-1";1480;1;80;866,956293901937
558;53;"P";90;0,98;0,97;0,97;0,97;0,94;"225-1";1428;1;80;765,051369944555
561;53;"P";90;1;0,97;0,97;0,97;0,94;"G1700-1";2087;1;80;843,448458432685
569;53;"P";90;0,96;0,97;0,97;0,97;0,92;"212-1";963;1;80;744,393554925318
581;53;"P";90;0,94;0,97;0,97;0,97;0,9;"140-1";1568;1;90;570,399452490205
593;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2643;1;90;624,351829442073
596;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2723;1;100;630,788415580463
597;53;"P";90;0,95;0,97;0,97;0,97;0,91;"4370-1";2090;1;100;558,751391012605
610;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2205;1;90;559,889637897354
620;53;"P";90;0,98;0,97;0,97;0,97;0,94;"203-1";1268;1;80;723,928816831304
621;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2623;1;100;622,779440332937
628;53;"P";90;1;0,97;0,97;0,97;0,94;"294-1";1329;1;80;888,409434187344
639;53;"P";90;0,99;0,97;0,97;0,97;0,94;"D 75BB-1";1066;1;80;858,288374624192
647;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-3";1487;1;100;743,863683903742
649;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-3";1887;1;100;850,060825615451
652;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2325;1;90;568,807015689521
654;53;"P";90;0,96;0,97;0,97;0,97;0,91;"298-1";1068;1;80;864,554926740386
657;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2220;1;90;560,985782839279
659;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185CL1-1";2234;1;90;561,847562553515
661;53;"P";90;0,96;0,97;0,97;0,97;0,92;"145-2";2580;1;90;620,703742765226
676;53;"P";90;1;0,97;0,97;0,97;0,94;"1293-2";1680;1;65;907,048745660469
685;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";3084;1;100;645,673471919176
686;53;"P";90;0,95;0,97;0,97;0,97;0,91;"185-2";2455;1;90;578,877485753797
687;53;"P";90;0,94;0,97;0,97;0,97;0,9;"151-1";2318;1;90;566,918068397981
703;53;"P";90;1;0,97;0,97;0,97;0,94;"294-3";1370;1;80;851,010852258939
711;53;"P";90;1;0,97;0,97;0,97;0,94;"294-1";1764;1;40;1044,62369284665
712;53;"P";90;1;0,97;0,97;0,97;0,94;"294-2";1789;1;40;826,673062120555
720;53;"P";90;0,95;0,97;0,97;0,97;0,91;"185-2";2470;1;90;580,069258535342
723;53;"P";90;1;0,97;0,97;0,97;0,94;"363-1";2376;2;60;1091,19235533329
747;53;"P";90;0,95;0,97;0,97;0,97;0,91;"185-2";2430;1;90;576,905377014444
752;53;"P";90;0,94;0,97;0,97;0,97;0,9;"1144-1";1484;1;90;553,979947127541
758;53;"P";90;0,99;0,97;0,97;0,97;0,94;"203-1";1598;1;100;764,044899780951
764;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2340;1;90;569,946340794291
772;53;"P";90;0,98;0,97;0,97;0,97;0,94;"232-2";2072;1;90;720,287292515375
776;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2885;1;90;616,110372454474
779;53;"P";90;0,99;0,97;0,97;0,97;0,94;"250-1";3476;1;90;840,242435762511
780;53;"P";90;0,98;0,97;0,97;0,97;0,94;"246-1";1882;1;90;731,748534253445
782;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";2823;1;90;639,196095513366
784;53;"P";90;0,99;0,97;0,97;0,97;0,94;"250-1";3326;1;90;834,219829797536
799;53;"P";90;0,94;0,97;0,97;0,97;0,9;"1144-1";1644;1;100;570,627272583246
803;53;"P";90;0,94;0,97;0,97;0,97;0,9;"1144-1";1584;1;100;564,252274556564
805;53;"P";90;0,94;0,97;0,97;0,97;0,9;"1116-1";2586;1;90;582,50827878747
808;53;"P";90;0,94;0,97;0,97;0,97;0,9;"1144-1";1534;1;90;559,062925723705
824;53;"P";90;0,96;0,97;0,97;0,97;0,92;"145-2";2380;1;90;606,082516209493
828;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";2283;1;100;671,982281371775
834;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2755;1;90;604,090594291464
835;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";2295;1;90;566,545231011438
869;53;"P";90;0,96;0,97;0,97;0,97;0,92;"156-1";2370;1;90;570,707863501171
872;53;"P";90;0,99;0,97;0,97;0,97;0,94;"232-2";2762;1;100;837,586834390301
874;53;"P";90;0,96;0,97;0,97;0,97;0,92;"152-2";2887;1;90;608,511764089369
875;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185-2";2605;1;100;591,101331069888
880;53;"P";90;0,98;0,97;0,97;0,97;0,94;"232-2";2087;1;80;721,271380349305
883;53;"P";90;1;0,97;0,97;0,97;0,94;"66-1";3726;1;90;861,475955861158
890;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";2084;1;100;659,887576224027
891;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";1684;1;100;594,669948445255
892;53;"P";90;0,94;0,97;0,97;0,97;0,9;"180-1";1484;1;100;569,332862490194
893;53;"P";90;0,94;0,97;0,97;0,97;0,9;"180-1";1384;1;100;557,68511264942
894;53;"P";90;0,97;0,97;0,97;0,97;0,93;"371-1";2084;1;100;719,822369958383
896;53;"P";90;0,94;0,97;0,97;0,97;0,9;"180-1";1534;1;100;575,392975324053
897;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";2384;1;90;701,130640975191
900;53;"P";90;0,96;0,97;0,97;0,97;0,92;"371-1";1884;1;100;678,464545042059
902;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";2074;1;100;658,635384028167
904;53;"P";90;0,97;0,97;0,97;0,97;0,93;"180-1";2484;1;90;730,152625358008
908;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";1584;1;90;581,626095415237
909;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";2064;1;90;657,389948857838
910;53;"P";90;0,94;0,97;0,97;0,97;0,9;"189-3";2636;1;90;587,139667402726
912;53;"P";90;0,94;0,97;0,97;0,97;0,9;"371-1";1384;1;100;587,514975953059
914;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";2284;1;90;686,50413472304
915;53;"P";90;0,96;0,97;0,97;0,97;0,92;"180-1";1884;1;90;636,0383339363
919;53;"P";90;0,95;0,97;0,97;0,97;0,91;"Re 482-2";2484;1;80;572,95067814763
920;53;"P";90;0,99;0,97;0,97;0,97;0,94;"264-1";4356;1;80;861,994154651227
921;53;"P";90;0,98;0,97;0,97;0,97;0,94;"264-1";3076;1;90;729,06596181076
923;53;"P";90;0,99;0,97;0,97;0,97;0,94;"246-1";2482;1;80;846,949303582289
925;53;"P";90;0,99;0,97;0,97;0,97;0,94;"285-2";2560;1;90;760,41644408011
937;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";3073;1;90;662,429845195623
940;53;"P";90;1;0,97;0,97;0,97;0,94;"298-1";1168;1;80;993,092254336633
947;53;"P";90;1;0,97;0,97;0,97;0,94;"261-2";1880;1;50;1010,30899925568
948;53;"P";90;0,95;0,97;0,97;0,97;0,91;"185-2";2405;1;90;574,950605023754
949;53;"P";90;0,99;0,97;0,97;0,97;0,94;"232-2";2772;1;90;838,073405501548
950;53;"P";90;0,99;0,97;0,97;0,97;0,94;"232-2";2662;1;90;767,656189363023
951;53;"P";90;1;0,97;0,97;0,97;0,94;"261-1";1400;1;80;855,699470896343
952;53;"P";90;0,99;0,97;0,97;0,97;0,94;"261-1";1330;1;80;846,734229834727
953;53;"P";90;1;0,97;0,97;0,97;0,94;"261-1";1380;1;100;853,063597455062
955;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";1863;1;90;608,358089657094
964;53;"P";90;0,96;0,97;0,97;0,97;0,92;"185CL1-1";2894;1;90;616,642389059277
965;53;"P";90;0,96;0,97;0,97;0,97;0,91;"294-1";1179;1;80;857,83165597081
966;53;"P";90;0,96;0,97;0,97;0,97;0,92;"151-1";5636;2;90;607,91641947426
970;53;"P";90;0,94;0,97;0,97;0,97;0,9;"185-2";4470;2;90;561,905916990348
974;53;"P";90;1;0,97;0,97;0,97;0,94;"295-1";1359;1;80;892,217654493737
977;53;"P";90;0,99;0,97;0,97;0,97;0,94;"260-2";1704;1;90;836,940762254578
990;53;"P";90;1;0,97;0,97;0,97;0,94;"261-2";1965;1;50;1017,40948465772
991;53;"P";90;0,96;0,97;0,97;0,97;0,92;"4370-1";2250;1;90;572,139409070616
1008;53;"P";90;0,98;0,97;0,97;0,97;0,94;"203-1";1168;1;80;668,367763590804
1009;53;"P";90;0,99;0,97;0,97;0,97;0,94;"G1206-3";1937;1;100;854,427453240697
1015;53;"P";90;0,99;0,97;0,97;0,97;0,94;"66-1";3096;1;90;771,51003906066
1017;53;"P";90;0,96;0,97;0,97;0,97;0,92;"155-1";3023;1;90;657,481172623835
1023;53;"P";90;1;0,97;0,97;0,97;0,94;"247-1";4809;1;90;1020,76310048782
1024;53;"P";90;1;0,97;0,97;0,97;0,94;"66-1";4806;1;90;1026,46686830793
1027;53;"P";90;1;0,97;0,97;0,97;0,94;"G1000-1";1380;1;100;846,216278255361
1030;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";1783;1;90;597,30032571114
1031;53;"P";90;1;0,97;0,97;0,97;0,94;"295-2";1829;1;40;847,868633633527
1036;53;"P";90;0,96;0,97;0,97;0,97;0,92;"140-1";2063;1;90;644,65678921299
1044;53;"P";90;0,94;0,97;0,97;0,97;0,91;"1265-1";1684;1;100;726,119853319977
1046;53;"P";90;1;0,97;0,97;0,97;0,94;"295-1";1379;1;40;897,690764899789
1047;53;"P";90;1;0,97;0,97;0,97;0,94;"295-1";1679;1;40;1033,23713261514
1053;53;"P";90;1;0,97;0,97;0,97;0,94;"295-1";1479;1;80;1012,37115678078
1054;53;"P";90;0,96;0,97;0,97;0,97;0,92;"6186-1";2884;1;90;616,020222140136
12;50;"P";90;0,98;0,98;0,97;0,97;0,94;"ER 20D-2";1880;1;80;728,401896200851
14;50;"P";90;1;0,98;0,97;0,97;0,94;"211-1";2241;2;80;868,856009115219
20;50;"P";90;0,94;0,98;0,97;0,97;0,9;"189-2";2786;1;90;597,967025147728
26;50;"P";90;0,95;0,98;0,97;0,97;0,91;"28-1";2385;1;90;573,398983067931
32;50;"P";90;1;0,98;0,97;0,97;0,94;"295-1";1279;1;80;874,125921182136
34;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2635;1;90;593,63315025473
35;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2735;1;90;602,308647680442
36;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2785;1;90;606,795154864956
37;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2235;1;90;562,087089026413
42;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2435;1;90;577,298397795873
43;50;"P";90;0,94;0,98;0,97;0,97;0,9;"140-1";1683;1;100;584,330930251441
49;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";2083;1;100;646,990739171677
57;50;"P";90;0,98;0,98;0,97;0,97;0,94;"264-1";3456;1;80;748,030440160666
67;50;"P";90;0,94;0,98;0,97;0,97;0,9;"152-3";2487;1;100;576,161600505188
77;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185CL1-1";2384;1;100;573,130200327484
79;50;"P";90;1;0,98;0,97;0,97;0,94;"G1206-3";2087;1;80;868,486516042941
91;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2285;1;90;565,796219216679
93;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185CL1-1";2684;1;90;597,577251124666
94;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185CL1-1";2984;1;100;638,19269424981
102;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-1";2090;1;80;848,34885522398
108;50;"P";90;0,96;0,98;0,97;0,97;0,92;"4370-1";2290;1;100;575,672818044245
128;50;"P";90;1;0,98;0,97;0,97;0,94;"9274-1";1980;1;80;1009,21419097202
129;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";4086;2;90;641,964640354022
131;50;"P";90;0,95;0,98;0,97;0,97;0,91;"189-2";5572;2;80;597,739053153939
139;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2385;1;90;573,398983067931
142;50;"P";90;0,95;0,98;0,97;0,97;0,91;"151-1";2518;1;90;582,575039964501
143;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";3966;2;90;635,225770293241
144;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2485;1;90;581,267535284856
146;50;"P";90;0,96;0,98;0,97;0,97;0,92;"145-2";2180;1;90;574,668152490306
155;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";1873;1;90;609,788681738186
161;50;"P";90;0,94;0,98;0,97;0,97;0,9;"189-2";2486;1;90;574,935195344008
162;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";1883;1;90;611,23083520051
164;50;"P";90;1;0,98;0,97;0,97;0,94;"294-3";1480;1;80;866,391200038519
166;50;"P";90;0,95;0,98;0,97;0,97;0,91;"294-3";1245;1;80;835,938264255897
167;50;"P";90;0,98;0,98;0,97;0,97;0,94;"232-2";2322;1;80;737,825373295457
174;50;"P";90;0,99;0,98;0,97;0,97;0,94;"260-2";1484;1;90;744,385797582434
175;50;"P";90;1;0,98;0,97;0,97;0,94;"G1206-1";2690;1;80;1009,57106628403
177;50;"P";90;1;0,98;0,97;0,97;0,94;"G1206-1";2590;1;80;1004,61835419349
181;50;"P";90;0,99;0,98;0,97;0,97;0,94;"DH1004-1";1072;1;90;761,324117047126
184;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-3";1687;1;80;833,860836241492
194;50;"P";90;0,96;0,98;0,97;0,97;0,92;"152-2";2952;1;90;614,1132531597
204;50;"P";90;0,96;0,98;0,97;0,97;0,92;"145-2";2430;1;100;609,632469132179
206;50;"P";90;0,98;0,98;0,97;0,97;0,94;"G1700-2";1688;1;90;744,699216404007
215;50;"P";90;0,95;0,98;0,97;0,97;0,91;"151-1";2418;1;90;574,60184668729
218;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2598;1;90;620,833573646779
219;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2935;1;90;634,85462027484
220;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2523;1;100;615,120742348903
222;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2245;1;90;562,82419202477
226;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";3075;1;90;645,006809268745
227;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2585;1;90;589,430422102321
228;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";3035;1;90;642,064798933934
242;50;"P";90;0,96;0,98;0,97;0,97;0,92;"145-2";2080;1;90;565,204887790246
266;50;"P";90;1;0,98;0,97;0,97;0,94;"294-3";1380;1;80;852,312912252603
273;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2665;1;80;596,196599434299
276;50;"P";90;0,94;0,98;0,97;0,97;0,9;"152-3";2587;1;90;583,693456986821
280;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2773;1;90;634,938894594727
281;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2663;1;90;625,938547025696
283;50;"P";90;0,98;0,98;0,97;0,97;0,94;"ER 20D-2";1970;1;90;735,630046341163
284;50;"P";90;0,96;0,98;0,97;0,97;0,92;"6186-1";2484;1;80;581,18835881166
286;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";1833;1;90;604,133119114524
288;50;"P";90;0,99;0,98;0,97;0,97;0,94;"261-1";1280;1;60;808,587415194737
292;50;"P";90;1;0,98;0,97;0,97;0,94;"294-1";1279;1;80;876,808216840436
297;50;"P";90;0,98;0,98;0,97;0,97;0,94;"ER 20D-5";1530;1;100;715,305357400849
343;50;"P";90;0,94;0,98;0,97;0,97;0,9;"146-3";2244;1;90;564,069993481479
376;50;"P";90;0,99;0,98;0,97;0,97;0,94;"294-3";1280;1;80;839,957208015393
392;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";2685;1;100;597,923785036681
393;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2275;1;80;565,049630023443
394;50;"P";90;0,98;0,98;0,97;0,97;0,94;"ER 20D-2";1580;1;90;658,846939320053
396;50;"P";90;0,94;0,98;0,97;0,97;0,9;"6186-1";2284;1;100;565,721136269226
415;50;"P";90;0,99;0,98;0,97;0,97;0,94;"232-2";2422;1;90;745,672789236477
417;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-1";4100;2;80;844,675781828861
419;50;"P";90;0,96;0,98;0,97;0,97;0,92;"151-1";2918;1;80;618,059929311367
420;50;"P";90;1;0,98;0,97;0,97;0,94;"DE1002-1";3990;1;80;1144,47065334214
427;50;"P";90;0,98;0,98;0,97;0,97;0,94;"G1206-3";1387;1;80;731,256969660961
429;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-3";3674;2;80;845,648234993263
430;50;"P";90;1;0,98;0,97;0,97;0,94;"G1206-3";2187;1;80;878,855442455221
432;50;"P";90;0,99;0,98;0,97;0,97;0,94;"203-1";1868;1;90;862,034971862017
437;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2265;1;90;564,305442644116
444;50;"P";90;0,99;0,98;0,97;0,97;0,94;"203-1";1668;1;80;774,389929299347
446;50;"P";90;0,98;0,98;0,97;0,97;0,94;"203-1";1368;1;90;734,960755497322
447;50;"P";90;0,96;0,98;0,97;0,97;0,92;"140-1";1733;1;90;590,70672431691
448;50;"P";90;0,95;0,98;0,97;0,97;0,91;"140-1";1583;1;90;572,163101244229
450;50;"P";90;0,98;0,98;0,97;0,97;0,94;"203-1";1068;1;90;651,950988930354
460;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1700-1";1687;1;90;829,759277213968
463;50;"P";90;0,99;0,98;0,97;0,97;0,94;"66-1";3526;1;100;851,471826254512
469;50;"P";90;0,94;0,98;0,97;0,97;0,9;"189-2";2481;1;90;574,56808676153
470;50;"P";90;1;0,98;0,97;0,97;0,94;"66-2";3726;1;90;861,475955861158
474;50;"P";90;0,94;0,98;0,97;0,97;0,9;"189-2";2491;1;90;575,302818834149
481;50;"P";90;0,98;0,98;0,97;0,97;0,94;"203-1";1267;1;80;723,82232977772
489;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2185;1;90;558,436032381677
503;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-4";1887;1;60;850,831560269751
522;50;"P";90;0,96;0,98;0,97;0,97;0,92;"28-1";2705;1;90;599,666034959641
525;50;"P";90;0,96;0,98;0,97;0,97;0,92;"139-1";2086;1;100;647,412417381938
533;50;"P";90;1;0,98;0,97;0,97;0,94;"261-1";1480;1;80;866,956293901937
558;50;"P";90;0,98;0,98;0,97;0,97;0,94;"225-1";1428;1;80;765,051369944555
561;50;"P";90;1;0,98;0,97;0,97;0,94;"G1700-1";2087;1;80;843,448458432685
569;50;"P";90;0,96;0,98;0,97;0,97;0,92;"212-1";963;1;80;744,393554925318
581;50;"P";90;0,94;0,98;0,97;0,97;0,9;"140-1";1568;1;90;570,399452490205
593;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2643;1;90;624,351829442073
596;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2723;1;100;630,788415580463
597;50;"P";90;0,95;0,98;0,97;0,97;0,91;"4370-1";2090;1;100;558,751391012605
610;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2205;1;90;559,889637897354
620;50;"P";90;0,98;0,98;0,97;0,97;0,94;"203-1";1268;1;80;723,928816831304
621;50;"P";90;0,96;0,98;0,97;0,97;0,92;"155-1";2623;1;100;622,779440332937
628;50;"P";90;1;0,98;0,97;0,97;0,94;"294-1";1329;1;80;888,409434187344
639;50;"P";90;0,99;0,98;0,97;0,97;0,94;"D 75BB-1";1066;1;80;858,288374624192
647;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-3";1487;1;100;743,863683903742
649;50;"P";90;0,99;0,98;0,97;0,97;0,94;"G1206-3";1887;1;100;850,060825615451
652;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2325;1;90;568,807015689521
654;50;"P";90;0,96;0,98;0,97;0,97;0,91;"298-1";1068;1;80;864,554926740386
657;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185-2";2220;1;90;560,985782839279
659;50;"P";90;0,94;0,98;0,97;0,97;0,9;"185CL1-1";2234;1;90;561,847562553515
661;50;"P";90;0,96;0,98;0,97;0,97;0,92;"145-2";2580;1;90;620,703742765226
676;50;"P";90;1;0,98;0,97;0,97;0,94;"1293-2";1680;1;65;907,048745660469
685;50;"P";90;0,96;0,98;0,97;0,97;0,92;"185-2";3084;1;100;645,673471919176
686;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2455;1;90;578,877485753797
687;50;"P";90;0,94;0,98;0,97;0,97;0,9;"151-1";2318;1;90;566,918068397981
703;50;"P";90;1;0,98;0,97;0,97;0,94;"294-3";1370;1;80;851,010852258939
711;50;"P";90;1;0,98;0,97;0,97;0,94;"294-1";1764;1;40;1044,62369284665
712;50;"P";90;1;0,98;0,97;0,97;0,94;"294-2";1789;1;40;826,673062120555
720;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2470;1;90;580,069258535342
723;50;"P";90;1;0,98;0,97;0,97;0,94;"363-1";2376;2;60;1091,19235533329
747;50;"P";90;0,95;0,98;0,97;0,97;0,91;"185-2";2430;1;90;576,905377014444
752;50;"P";90;0,94;0,98;0,97;0,97;0,9;"1144-1";1484;1;90;553,979947127541
758;50;"P";90;0,99;0,98;0,97;0,97;0,94;"203-1";1598;1;100;764,044899780951
